time.yy;time.mm;time.dd;time.hh;tre200h0;prestahs;ure200h0;rre150h0;fkl010h0;fkl010h1;dkl010h0;tso100hs;nto000sw;gls;str.diffus;str.direkt;str.vert.E;str.vert.S;str.vert.W;str.vert.N;bodenalbedo;ir.horizontal;ir.vertikal.S;bodenemissivitaet;dewpt;enthalpy;mixratio;wetbulb
1990;3;10;21;5.6;970.7;87.2;0;1.8;3.4;209;4.2;NA;0;0;0;0;0;0;0;14;NA;NA;94;3.6;18.5;5.12;4.7
1990;3;10;22;5.2;970.7;87;0;1.3;3;224;4.2;NA;0;0;0;0;0;0;0;14;NA;NA;94;3.2;17.7;4.97;4.3
1990;3;10;23;4.5;970.2;89.5;0;1;3.8;218;4.2;NA;0;0;0;0;0;0;0;14;NA;NA;94;2.9;16.7;4.87;3.8
1990;3;11;0;3.6;970.1;91.3;0;0.4;1.6;245;4.2;NA;0;0;0;0;0;0;0;14;NA;NA;94;2.3;15.3;4.66;3
1990;3;11;1;3.2;969.9;91;0;1.2;2.8;222;4.2;NA;0;0;0;0;0;0;0;14;NA;NA;94;1.9;14.5;4.52;2.6
1990;3;11;2;2.7;969.4;91.6;0;1.1;2.2;222;4.2;NA;1;0;0;0;0;0;0;14;NA;NA;94;1.5;13.7;4.39;2.2
1990;3;11;3;2.6;969;90.7;0;1.1;2.2;224;4.2;NA;0;0;0;0;0;0;0;14;NA;NA;94;1.2;13.4;4.32;2
1990;3;11;4;2.2;968.9;90.9;0;0.6;1.7;231;4.2;NA;0;0;0;0;0;0;0;14;NA;NA;94;0.9;12.7;4.2;1.7
1990;3;11;5;1.8;968.7;91.8;0;0.5;1.6;227;4.2;NA;0;0;0;0;0;0;0;14;NA;NA;94;0.6;12.1;4.13;1.3
1990;3;11;6;1.9;968.3;90.6;0;1;2.1;218;4.2;1;20;20;0;12;9;9;9;14;NA;NA;94;0.5;12.2;4.1;1.3
1990;3;11;7;3.4;967.8;88.3;0;0.5;1.6;211;4.2;NA;170;51;562;620;245;44;45;14;NA;NA;94;1.7;14.6;4.45;2.7
1990;3;11;8;6.8;967;75.9;0;0.5;1.8;65;4.2;NA;331;69;715;691;450;67;67;14;NA;NA;94;2.9;19;4.86;5
1990;3;11;9;9.5;966.3;65.4;0;0.4;1.6;110;4.2;NA;472;78;801;613;624;82;82;14;NA;NA;94;3.3;22.2;5.04;6.5
1990;3;11;10;11.5;965.5;54.7;0;1;3;65;4.2;NA;572;91;826;438;740;90;89;14;NA;NA;94;2.7;23.7;4.82;7.2
1990;3;11;11;14.4;964.8;46.2;0;0.7;3.1;31;4.2;NA;632;92;860;224;807;102;97;14;NA;NA;94;3;26.9;4.92;8.7
1990;3;11;12;16.2;963.8;41.7;0;0.7;3.1;31;4.2;0;623;102;828;102;798;219;96;14;NA;NA;94;3.2;28.9;4.99;9.6
1990;3;11;13;17.8;962.8;38.2;0;1.2;4.1;25;4.2;NA;579;87;843;94;746;439;92;14;NA;NA;94;3.4;30.7;5.07;10.3
1990;3;11;14;18.4;962;37.9;0;1.3;3.6;356;4.2;NA;481;75;819;82;634;620;81;14;NA;NA;94;3.8;31.8;5.23;10.7
1990;3;11;15;18.7;961.4;39.9;0;1.7;4;349;4.2;NA;339;67;735;68;460;705;67;14;NA;NA;94;4.8;33;5.61;11.3
1990;3;11;16;17.6;961.1;47;0;1.8;3.4;315;4.2;NA;174;52;563;45;248;624;46;14;NA;NA;94;6.2;33.4;6.18;11.4
1990;3;11;17;14.8;961.5;60.6;0;2.1;3.9;220;4.2;NA;23;23;0;10;11;17;11;14;NA;NA;94;7.3;31.7;6.67;10.7
1990;3;11;18;11.8;961.5;70.8;0;2.5;3.9;232;4.2;1;0;0;0;0;0;0;0;14;NA;NA;94;6.7;28;6.4;9.1
1990;3;11;19;10.1;961.3;77.8;0;2;3.8;229;4.2;NA;0;0;0;0;0;0;0;14;NA;NA;94;6.4;26;6.28;8.2
1990;3;11;20;9.3;961.1;80.2;0;1.7;3.1;214;4.2;NA;0;0;0;0;0;0;0;14;NA;NA;94;6.1;24.8;6.14;7.7
1990;3;11;21;8;961.1;83.4;0;1;2;217;4.2;NA;0;0;0;0;0;0;0;14;NA;NA;94;5.4;22.7;5.84;6.7
1990;3;11;22;7.3;960.9;84.9;0;1.1;2.9;217;4.2;NA;0;0;0;0;0;0;0;14;NA;NA;94;4.9;21.6;5.67;6.1
1990;3;11;23;6.7;960.2;85.7;0;0.9;1.9;221;4.2;NA;0;0;0;0;0;0;0;14;NA;NA;94;4.5;20.5;5.49;5.6
1990;3;12;0;6.2;960.1;86.9;0;0.8;2.6;227;4.2;NA;0;0;0;0;0;0;0;14;NA;NA;94;4.2;19.7;5.38;5.2
1990;3;12;1;5.8;959.7;86.7;0;0.9;2.4;214;4.2;NA;2;0;0;0;0;0;0;14;NA;NA;94;3.8;18.9;5.22;4.9
1990;3;12;2;5.2;959.3;86.2;0;1;2;227;4.2;NA;0;0;0;0;0;0;0;14;NA;NA;94;3.1;17.7;4.98;4.2
1990;3;12;3;4.6;959.4;86.8;0;0.7;2;227;4.3;NA;0;0;0;0;0;0;0;14;NA;NA;94;2.6;16.7;4.81;3.7
1990;3;12;4;4.1;959.1;87.1;0;0.9;1.7;214;4.3;NA;0;0;0;0;0;0;0;14;NA;NA;94;2.2;15.8;4.66;3.3
1990;3;12;5;3.8;959.1;86.4;0;0.7;2.8;218;4.3;NA;0;0;0;0;0;0;0;14;NA;NA;94;1.7;15.1;4.52;2.9
1990;3;12;6;4;959.2;84.1;0;0.8;2.4;216;4.3;2;22;22;0;14;10;9;10;14;NA;NA;94;1.6;15.2;4.47;2.9
1990;3;12;7;5.7;959.3;79.5;0;0.6;2.4;222;4.3;NA;77;77;1;48;38;34;35;14;NA;NA;94;2.4;17.7;4.76;4.2
1990;3;12;8;7.8;959.6;74.4;0;0.2;3.3;353;4.3;NA;161;155;15;125;100;66;68;14;NA;NA;94;3.5;20.8;5.14;5.7
1990;3;12;9;10;959.7;64.9;0;0.5;2.7;47;4.3;NA;254;227;54;187;187;94;98;14;NA;NA;94;3.7;23.2;5.21;6.9
1990;3;12;10;12.4;959.6;54.1;0;0.9;3.1;166;4.3;NA;302;287;27;171;220;115;119;14;NA;NA;94;3.4;25.3;5.09;7.9
1990;3;12;11;15.7;959;46.6;0;2.5;7.1;230;4.3;NA;551;247;480;221;628;136;127;14;NA;NA;94;4.3;29.5;5.44;9.8
1990;3;12;12;16.9;958.5;43.7;0;2.3;4.9;256;4.3;3;466;265;317;132;510;199;125;14;NA;NA;94;4.5;30.9;5.51;10.4
1990;3;12;13;16.4;958.2;45;0;2.3;5.6;295;4.3;NA;259;251;13;104;157;135;110;14;NA;NA;94;4.4;30.4;5.49;10.1
1990;3;12;14;16.3;957.9;44.5;0;1.8;3.7;287;4.3;NA;221;214;15;88;148;149;93;14;NA;NA;94;4.2;30.1;5.4;10
1990;3;12;15;16.2;957.6;45.9;0;1.1;2.8;227;4.3;NA;172;164;21;67;111;143;71;14;NA;NA;94;4.5;30.3;5.54;10.1
1990;3;12;16;15.8;957.5;46.9;0;1.1;2.4;217;4.3;NA;85;83;7;36;46;69;38;14;NA;NA;94;4.5;29.8;5.51;9.9
1990;3;12;17;14.1;957.8;59.5;0;1;2.3;221;4.3;NA;21;21;0;9;10;13;10;14;NA;NA;94;6.3;30;6.28;9.9
1990;3;12;18;11.6;958.3;70.2;0;1.5;2.6;220;4.3;6;0;0;0;0;0;0;0;14;NA;NA;94;6.4;27.5;6.28;8.9
1990;3;12;19;10;958.4;75.5;0;2.3;3.1;223;4.3;NA;0;0;0;0;0;0;0;14;NA;NA;94;5.9;25.3;6.07;7.9
1990;3;12;20;9.3;958.8;77.4;0;1.5;2.7;216;4.3;NA;0;0;0;0;0;0;0;14;NA;NA;94;5.6;24.3;5.94;7.4
1990;3;12;21;9.1;958.9;79.7;0;1;2.3;224;4.3;NA;2;0;0;0;0;0;0;14;NA;NA;94;5.8;24.3;6.03;7.4
1990;3;12;22;8.9;958.9;81.8;0;0.2;1.1;227;4.3;NA;0;0;0;0;0;0;0;14;NA;NA;94;6;24.3;6.11;7.4
1990;3;12;23;8;958.9;85.1;0;0.2;1.2;245;4.3;NA;0;0;0;0;0;0;0;14;NA;NA;94;5.7;23.1;5.98;6.8
1990;3;13;0;7.2;958.7;87.3;0;0.5;1.4;227;4.3;NA;0;0;0;0;0;0;0;14;NA;NA;94;5.2;21.8;5.8;6.2
1990;3;13;1;6.2;958.5;89.6;0;0.2;0.9;227;4.3;NA;2;0;0;0;0;0;0;14;NA;NA;94;4.6;20.2;5.56;5.4
1990;3;13;2;5.4;957.9;89.8;0;0.5;1.6;234;4.3;NA;0;0;0;0;0;0;0;14;NA;NA;94;3.9;18.7;5.27;4.7
1990;3;13;3;4.4;957.7;92.6;0;0.2;1.7;0;4.3;NA;0;0;0;0;0;0;0;14;NA;NA;94;3.3;17.1;5.07;3.9
1990;3;13;4;4.5;957.8;91.2;0;0.8;2.4;221;4.3;NA;0;0;0;0;0;0;0;14;NA;NA;94;3.2;17.1;5.03;3.9
1990;3;13;5;4.2;958.1;90.9;0;1.2;2.6;218;4.3;NA;0;0;0;0;0;0;0;14;NA;NA;94;2.8;16.5;4.9;3.6
1990;3;13;6;4.2;958;90.2;0;1.2;2.5;220;4.3;0;25;25;0;17;11;11;11;14;NA;NA;94;2.7;16.4;4.87;3.5
1990;3;13;7;5.4;958.2;88.3;0;0.4;1.2;128;4.3;NA;150;72;348;438;178;44;46;14;NA;NA;94;3.6;18.4;5.18;4.6
1990;3;13;8;8;958.5;78;0;0.7;2.2;83;4.3;NA;312;102;554;595;388;73;74;14;NA;NA;94;4.4;21.8;5.48;6.2
1990;3;13;9;10.9;958.2;70.2;0;1;3;47;4.3;NA;444;171;541;527;531;100;101;14;NA;NA;94;5.7;26.1;6;8.2
1990;3;13;10;12.5;958.1;65;0;1.3;3.7;29;4.3;NA;549;137;696;413;679;102;102;14;NA;NA;94;6.1;28.1;6.17;9.1
1990;3;13;11;13.6;957.7;58.9;0;1.3;3.7;15;4.3;NA;601;150;705;221;739;113;106;14;NA;NA;94;5.7;28.9;6.01;9.5
1990;3;13;12;15.4;957.1;55.5;0;1.3;3.9;15;4.4;0;579;171;638;118;704;220;110;14;NA;NA;94;6.5;31.6;6.37;10.6
1990;3;13;13;15.8;956.7;53.1;0;1.2;4.6;9;4.4;NA;533;176;602;109;643;397;109;14;NA;NA;94;6.3;31.7;6.26;10.7
1990;3;13;14;16.7;956.4;49.5;0;1.3;4.1;14;4.4;NA;415;181;465;100;487;485;101;14;NA;NA;94;6.1;32.4;6.18;11
1990;3;13;15;16.5;956.1;49.8;0;1.3;3.7;25;4.4;NA;280;142;363;78;316;478;80;14;NA;NA;94;6;32.1;6.14;10.8
1990;3;13;16;16;956.2;50.8;0;0.6;2.4;343;4.4;NA;120;93;120;45;108;236;47;14;NA;NA;94;5.8;31.4;6.06;10.5
1990;3;13;17;13.9;956.9;61;0;1;2;274;4.4;NA;22;22;0;9;10;13;10;14;NA;NA;94;6.5;30;6.36;10
1990;3;13;18;10.9;957.9;76.2;0;2.2;3.1;230;4.4;4;0;0;0;0;0;0;0;14;NA;NA;94;6.9;27.4;6.52;8.8
1990;3;13;19;9.8;958.4;79.5;0;2.4;3.5;230;4.4;NA;0;0;0;0;0;0;0;14;NA;NA;94;6.4;25.7;6.31;8
1990;3;13;20;9.5;958.6;79.6;0;2.5;3.8;228;4.4;NA;0;0;0;0;0;0;0;14;NA;NA;94;6.2;25.1;6.19;7.8
1990;3;13;21;9.7;959;78.5;0;0.6;2.3;214;4.4;NA;1;0;0;0;0;0;0;14;NA;NA;94;6.1;25.3;6.19;7.9
1990;3;13;22;9.2;959.4;80.8;0;1.5;2.6;225;4.4;NA;0;0;0;0;0;0;0;14;NA;NA;94;6.1;24.7;6.15;7.6
1990;3;13;23;9.1;959.6;81.5;0;1.3;2.4;217;4.4;NA;2;0;0;0;0;0;0;14;NA;NA;94;6.1;24.7;6.16;7.6
1990;3;14;0;8.8;960;83.6;0;0.6;2.3;155;4.4;NA;1;0;0;0;0;0;0;14;NA;NA;94;6.2;24.4;6.19;7.5
1990;3;14;1;9.2;960.2;82.3;0;0.8;1.6;223;4.4;NA;1;0;0;0;0;0;0;14;NA;NA;94;6.3;25;6.26;7.7
1990;3;14;2;9.3;960.1;83.5;0;0.4;1.4;214;4.4;NA;2;0;0;0;0;0;0;14;NA;NA;94;6.7;25.5;6.4;8
1990;3;14;3;9.1;960.2;85.1;0;0.2;1.1;245;4.4;NA;0;0;0;0;0;0;0;14;NA;NA;94;6.7;25.3;6.43;7.9
1990;3;14;4;9;960.7;85.8;0;0.3;1.7;155;4.4;NA;1;0;0;0;0;0;0;14;NA;NA;94;6.8;25.3;6.44;7.9
1990;3;14;5;9.3;961.1;84.7;0;0.7;1.8;218;4.4;NA;0;0;0;0;0;0;0;14;NA;NA;94;6.9;25.7;6.49;8.1
1990;3;14;6;9.5;961.5;84.5;0;1.3;2.3;229;4.4;8;3;3;0;1;1;2;2;14;NA;NA;94;7;26.1;6.56;8.2
1990;3;14;7;9.7;962.1;84.5;0;0.7;1.5;209;4.4;NA;12;12;0;3;5;6;6;14;NA;NA;94;7.2;26.5;6.64;8.4
1990;3;14;8;9.8;962.8;81.9;0;0.7;2.8;42;4.4;NA;13;13;0;4;5;7;7;14;NA;NA;94;6.9;26.2;6.47;8.3
1990;3;14;9;10;963.3;74.5;0;1.2;4.1;349;4.4;NA;22;22;0;9;8;11;11;14;NA;NA;94;5.7;25.1;5.96;7.8
1990;3;14;10;10.2;963.6;79;0;0.9;2;47;4.4;NA;52;52;0;24;22;25;27;14;NA;NA;94;6.7;26.4;6.41;8.4
1990;3;14;11;9.7;963.9;83.4;0.6;1.7;4;110;4.4;NA;71;71;0;33;31;34;35;14;NA;NA;94;7;26.2;6.54;8.3
1990;3;14;12;9.5;964;82.4;0.1;1.7;3.4;97;4.4;8;98;98;0;46;45;46;48;14;NA;NA;94;6.7;25.6;6.37;8
1990;3;14;13;9.5;964;82.8;0.2;1.2;2.9;95;4.5;NA;54;54;0;26;23;25;27;14;NA;NA;94;6.7;25.7;6.41;8
1990;3;14;14;9.6;964.3;84.8;0;1.3;2.5;55;4.5;NA;48;48;0;23;20;21;24;14;NA;NA;94;7.2;26.3;6.6;8.3
1990;3;14;15;9.5;964.5;88.9;0.5;1;1.9;56;4.5;NA;49;49;0;23;21;20;25;14;NA;NA;94;7.8;26.9;6.88;8.6
1990;3;14;16;9.3;964.8;89.7;0.1;1.2;1.9;83;4.5;NA;37;37;0;17;16;15;18;14;NA;NA;94;7.7;26.6;6.85;8.5
1990;3;14;17;9.1;965.2;90.2;0.2;1.2;2.9;40;4.5;NA;14;14;0;7;6;4;7;14;NA;NA;94;7.6;26.2;6.79;8.3
1990;3;14;18;8.8;965.7;91.4;0;1.7;4.4;34;4.5;8;0;0;0;0;0;0;0;14;NA;NA;94;7.5;25.8;6.74;8.1
1990;3;14;19;8.6;965.8;90.3;0;1.4;3.1;41;4.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;7.1;25.2;6.56;7.8
1990;3;14;20;8.3;965.8;88.7;0;1;2.4;61;4.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;6.5;24.2;6.32;7.4
1990;3;14;21;8;966;92;0;1.7;3.4;37;4.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;6.8;24.2;6.42;7.4
1990;3;14;22;7.9;965.9;92.1;0;1.3;2.7;44;4.5;NA;1;0;0;0;0;0;0;14;NA;NA;94;6.7;24;6.38;7.3
1990;3;14;23;7.9;965.6;90.4;0;1;3.6;44;4.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;6.4;23.7;6.26;7.1
1990;3;15;0;7.8;965.4;90.8;0;0.6;2.2;65;4.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;6.4;23.5;6.25;7.1
1990;3;15;1;7.9;965.4;90.9;0;1.3;3.6;20;4.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;6.5;23.8;6.3;7.2
1990;3;15;2;7.7;965.5;90.7;0;1.1;2.2;25;4.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;6.3;23.3;6.2;7
1990;3;15;3;7.5;965.4;90.4;0;0.5;1.5;57;4.5;NA;1;0;0;0;0;0;0;14;NA;NA;94;6;22.9;6.09;6.7
1990;3;15;4;7.6;965.6;89.7;0;0.8;1.9;36;4.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;6;22.9;6.09;6.8
1990;3;15;5;7.8;965.9;88.4;0;0.6;1.8;31;4.5;NA;2;0;0;0;0;0;0;14;NA;NA;94;6;23.1;6.08;6.9
1990;3;15;6;7.8;966.4;86.8;0;0.9;2.3;60;4.5;8;5;5;0;1;2;3;3;14;NA;NA;94;5.7;22.8;5.97;6.7
1990;3;15;7;8.1;966.7;83.3;0;1;2.2;78;4.5;NA;44;44;0;19;20;21;22;14;NA;NA;94;5.4;22.8;5.84;6.8
1990;3;15;8;8.4;967;82.6;0;1.3;2.7;49;4.5;NA;67;67;0;29;30;31;33;14;NA;NA;94;5.6;23.3;5.91;7
1990;3;15;9;8.6;967.3;83.3;0;1.7;4.3;34;4.5;NA;110;110;0;53;52;50;53;14;NA;NA;94;5.9;23.8;6.04;7.2
1990;3;15;10;9.3;967.5;78.4;0;2;3.8;57;4.5;NA;168;168;0;81;86;75;78;14;NA;NA;94;5.7;24.3;5.96;7.5
1990;3;15;11;9.4;967.4;77.1;0;2.3;5.2;22;4.5;NA;139;139;0;64;68;64;67;14;NA;NA;94;5.6;24.3;5.9;7.5
1990;3;15;12;9.8;967.1;75;0;2.7;6.6;27;4.5;8;190;189;1;84;100;88;88;14;NA;NA;94;5.6;24.7;5.9;7.7
1990;3;15;13;10.4;967.1;72.6;0;2.5;5.5;36;4.5;NA;196;195;2;84;105;97;89;14;NA;NA;94;5.7;25.4;5.94;8
1990;3;15;14;10.3;967.3;74;0.1;2.8;6.6;26;4.5;NA;178;178;2;76;96;98;81;14;NA;NA;94;5.9;25.5;6.02;8
1990;3;15;15;10;967.3;75.7;0;2.7;6.7;30;4.5;NA;154;152;4;64;83;99;68;14;NA;NA;94;5.9;25.2;6.03;7.9
1990;3;15;16;9.5;967.5;78;0;2.3;5.4;28;4.5;NA;69;69;0;30;32;38;32;14;NA;NA;94;5.9;24.7;6.01;7.7
1990;3;15;17;8.9;967.7;80.3;0;1.8;4.4;49;4.5;NA;16;16;0;8;7;6;8;14;NA;NA;94;5.7;23.9;5.94;7.3
1990;3;15;18;8.2;968.1;82.2;0;1.4;3.1;41;4.5;8;0;0;0;0;0;0;0;14;NA;NA;94;5.3;22.8;5.79;6.8
1990;3;15;19;6.8;968.4;87;0;1.1;2.5;253;4.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;4.8;20.8;5.57;5.8
1990;3;15;20;5;968.4;92.5;0;2;2.8;227;4.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;3.9;18.1;5.22;4.5
1990;3;15;21;5.6;968.6;90.7;0;2;2.7;233;4.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;4.2;19;5.34;4.9
1990;3;15;22;6.4;968.6;90;0;1.7;2.4;228;4.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;4.9;20.5;5.6;5.7
1990;3;15;23;6.9;968.6;88.1;0;1.5;2;228;4.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;5.1;21.2;5.68;6
1990;3;16;0;7.3;968.8;86.7;0;1.6;3.5;223;4.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;5.2;21.8;5.74;6.3
1990;3;16;1;7.5;968.9;83.6;0;1.3;2.7;195;4.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;4.9;21.6;5.61;6.2
1990;3;16;2;7.4;968.7;83;0;0.8;2.3;200;4.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;4.7;21.3;5.53;6.1
1990;3;16;3;7.4;968.7;82.1;0;1.2;3;220;4.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;4.6;21.2;5.47;6
1990;3;16;4;7.1;969;83;0;1.4;2.9;196;4.5;NA;2;0;0;0;0;0;0;14;NA;NA;94;4.4;20.7;5.42;5.8
1990;3;16;5;6.6;969;83.7;0;1.4;2.9;182;4.6;NA;0;0;0;0;0;0;0;14;NA;NA;94;4;19.9;5.28;5.4
1990;3;16;6;6.3;969;85;0;1.2;2.4;155;4.6;8;16;16;0;7;7;8;8;14;NA;NA;94;4;19.5;5.25;5.2
1990;3;16;7;6.4;969.4;83;0;1.2;2.6;178;4.6;NA;101;93;33;114;65;42;44;14;NA;NA;94;3.7;19.4;5.16;5.1
1990;3;16;8;7.2;969.4;79;0;0.7;2.6;169;4.6;NA;285;171;288;426;284;83;85;14;NA;NA;94;3.8;20.3;5.19;5.6
1990;3;16;9;8.7;969;74.4;0;0.6;2.3;163;4.6;NA;469;149;614;554;552;97;97;14;NA;NA;94;4.4;22.4;5.42;6.6
1990;3;16;10;10.7;968.6;69.3;0;0.9;3.4;227;4.6;NA;582;120;758;426;699;100;100;14;NA;NA;94;5.3;25.3;5.78;8
1990;3;16;11;11.9;968.3;65;0;0.8;3.4;38;4.6;NA;633;133;764;223;756;113;106;14;NA;NA;94;5.5;26.8;5.87;8.6
1990;3;16;12;13.7;967.6;55.1;0;1.2;3.6;57;4.6;1;628;138;749;114;748;229;107;14;NA;NA;94;4.9;27.9;5.6;9.2
1990;3;16;13;15.2;966.9;48.9;0;1.1;4.3;20;4.6;NA;581;119;760;100;697;432;99;14;NA;NA;94;4.5;29.1;5.48;9.7
1990;3;16;14;16;966.6;50.2;0;1.1;3.9;326;4.6;NA;473;116;689;91;568;580;91;14;NA;NA;94;5.6;31.1;5.93;10.5
1990;3;16;15;16.5;966.4;49.1;0;1.4;4;12;4.6;NA;328;104;572;75;387;616;76;14;NA;NA;94;5.8;31.7;5.99;10.8
1990;3;16;16;16;966.2;49.9;0;1.6;3.3;20;4.6;NA;172;70;429;49;199;520;50;14;NA;NA;94;5.6;31;5.89;10.5
1990;3;16;17;14.6;966.5;53.6;0;1.4;3.7;45;4.6;NA;30;30;0;13;14;23;14;14;NA;NA;94;5.3;29.3;5.78;9.7
1990;3;16;18;10.8;966.8;70.7;0;1.4;2.8;232;4.6;0;0;0;0;0;0;0;0;14;NA;NA;94;5.7;25.8;5.94;8.2
1990;3;16;19;8.9;966.9;79;0;1.9;2.6;225;4.6;NA;0;0;0;0;0;0;0;14;NA;NA;94;5.5;23.7;5.85;7.2
1990;3;16;20;7.8;966.8;82.5;0;1.2;2.3;220;4.6;NA;0;0;0;0;0;0;0;14;NA;NA;94;5;22.1;5.67;6.4
1990;3;16;21;6.6;966.8;86.3;0;1;2;224;4.6;NA;0;0;0;0;0;0;0;14;NA;NA;94;4.5;20.3;5.46;5.6
1990;3;16;22;5.4;966.8;88.8;0;1.5;2.6;227;4.6;NA;0;0;0;0;0;0;0;14;NA;NA;94;3.7;18.4;5.16;4.6
1990;3;16;23;4.7;966.6;88.8;0;2;2.8;220;4.6;NA;0;0;0;0;0;0;0;14;NA;NA;94;3;17;4.92;3.9
1990;3;17;0;4.4;966.5;87.8;0;1.3;2.6;213;4.6;NA;0;0;0;0;0;0;0;14;NA;NA;94;2.6;16.3;4.76;3.6
1990;3;17;1;3.9;966.4;86.4;0;2.1;3.4;219;4.6;NA;0;0;0;0;0;0;0;14;NA;NA;94;1.8;15.2;4.52;3
1990;3;17;2;3.4;966.3;87.9;0;0.8;1.8;216;4.6;NA;0;0;0;0;0;0;0;14;NA;NA;94;1.6;14.5;4.44;2.6
1990;3;17;3;3;966;87.4;0;1;2.1;217;4.6;NA;0;0;0;0;0;0;0;14;NA;NA;94;1.1;13.8;4.29;2.2
1990;3;17;4;2.4;966.1;90.4;0;0.5;1.8;222;4.6;NA;1;0;0;0;0;0;0;14;NA;NA;94;1;13;4.25;1.8
1990;3;17;5;2.2;966.1;89.3;0;0.8;1.6;223;4.7;NA;1;0;0;0;0;0;0;14;NA;NA;94;0.6;12.6;4.14;1.5
1990;3;17;6;2.3;966.3;89.1;0;0.6;1.7;231;4.7;0;41;41;0;33;19;17;19;14;NA;NA;94;0.7;12.7;4.16;1.6
1990;3;17;7;4;966.6;86.5;0;0.3;1.6;200;4.7;NA;175;74;407;502;197;51;52;14;NA;NA;94;2;15.4;4.56;3.1
1990;3;17;8;7;966.7;76.9;0;0.5;2.1;76;4.7;NA;337;105;578;618;394;77;77;14;NA;NA;94;3.2;19.6;4.99;5.2
1990;3;17;9;9.3;966.5;68;0;0.5;1.7;124;4.7;NA;479;116;689;573;568;92;91;14;NA;NA;94;3.7;22.3;5.17;6.6
1990;3;17;10;11.8;966.1;61.8;0;0.8;2.8;28;4.7;NA;578;135;721;419;681;104;103;14;NA;NA;94;4.7;25.9;5.55;8.2
1990;3;17;11;13.4;965.9;58.9;0;1.4;4.4;360;4.7;NA;624;155;711;221;732;116;109;14;NA;NA;94;5.5;28.3;5.88;9.3
1990;3;17;12;14.7;965.3;52.3;0;1.5;5.2;296;4.7;0;620;158;700;117;726;230;109;14;NA;NA;94;5;29.1;5.69;9.6
1990;3;17;13;15;964.8;53.7;0;2.4;5.1;331;4.7;NA;561;154;664;105;654;414;104;14;NA;NA;94;5.7;30.1;5.96;10.1
1990;3;17;14;15.4;964.5;50.8;0;2.4;6;347;4.7;NA;455;146;591;95;527;542;95;14;NA;NA;94;5.3;30.1;5.78;10.1
1990;3;17;15;15.5;964.4;47.8;0;1.6;4;348;4.7;NA;315;147;421;83;339;535;84;14;NA;NA;94;4.5;29.4;5.47;9.8
1990;3;17;16;15.1;964.4;40.5;0;1.1;3.4;335;4.7;NA;171;88;342;51;178;456;54;14;NA;NA;94;1.8;26.6;4.51;8.6
1990;3;17;17;13.4;964.8;51.4;0;1.2;2.2;267;4.7;NA;34;34;0;14;16;29;16;14;NA;NA;94;3.6;26.4;5.13;8.5
1990;3;17;18;9.8;965.4;69.1;0;2.1;3;228;4.7;0;1;0;0;0;0;0;0;14;NA;NA;94;4.4;23.5;5.44;7.1
1990;3;17;19;8.4;965.7;75;0;2;2.9;223;4.7;NA;1;0;0;0;0;0;0;14;NA;NA;94;4.2;21.9;5.37;6.4
1990;3;17;20;7.6;965.9;79.9;0;1.5;2.5;218;4.7;NA;0;0;0;0;0;0;0;14;NA;NA;94;4.4;21.2;5.42;6
1990;3;17;21;6.8;966.2;83.6;0;1.3;2.4;217;4.7;NA;1;0;0;0;0;0;0;14;NA;NA;94;4.2;20.3;5.36;5.6
1990;3;17;22;6.3;966.3;84.9;0;0.9;1.8;221;4.7;NA;1;0;0;0;0;0;0;14;NA;NA;94;4;19.5;5.26;5.2
1990;3;17;23;5.6;966.5;86.2;0;1.3;2.9;223;4.7;NA;1;0;0;0;0;0;0;14;NA;NA;94;3.5;18.4;5.08;4.6
1990;3;18;0;5.3;966.7;86.3;0;1.2;3.4;210;4.7;NA;0;0;0;0;0;0;0;14;NA;NA;94;3.2;17.8;4.98;4.3
1990;3;18;1;4.7;966.8;87.4;0;1;2.3;218;4.7;NA;1;0;0;0;0;0;0;14;NA;NA;94;2.8;16.9;4.84;3.8
1990;3;18;2;4.1;966.9;87.9;0;1;1.8;217;4.7;NA;1;0;0;0;0;0;0;14;NA;NA;94;2.3;15.8;4.66;3.3
1990;3;18;3;3.5;967.1;88.8;0;1.2;2.2;220;4.7;NA;1;0;0;0;0;0;0;14;NA;NA;94;1.8;14.8;4.51;2.8
1990;3;18;4;3.5;967.3;88.5;0;1;2.3;211;4.7;NA;0;0;0;0;0;0;0;14;NA;NA;94;1.8;14.8;4.5;2.8
