time.yy;time.mm;time.dd;time.hh;tre200h0;gls;str.diffus
1990;3;29;8;3.5;194;184
1990;3;29;9;4.6;364;268
1990;3;29;10;4.4;265;264
1990;3;29;11;4.9;378;362
1990;3;29;12;5;383;354
1990;3;29;13;4.5;137;137
1990;3;29;14;4.8;122;122
1990;3;29;15;5;173;167
1990;3;29;16;5;79;79
1990;3;29;17;5;25;25
1990;3;29;18;4.8;0;0
1990;3;29;19;4.7;0;0
1990;3;29;20;4.3;0;0
1990;3;29;21;4.2;0;0
1990;3;29;22;3.9;0;0
1990;3;29;23;4;0;0
1990;3;30;0;4;0;0
1990;3;30;1;4.2;0;0
1990;3;30;2;4.3;0;0
1990;3;30;3;3.8;0;0
1990;3;30;4;4;1;0
1990;3;30;5;4.1;4;0
1990;3;30;6;4.3;73;50
1990;3;30;7;5.1;93;93
1990;3;30;8;5.8;130;130
1990;3;30;9;6.3;188;187
1990;3;30;10;6.9;209;208
1990;3;30;11;7.3;229;228
1990;3;30;12;8;280;275
1990;3;30;13;8.8;332;319
1990;3;30;14;9;289;276
1990;3;30;15;9;161;158
1990;3;30;16;9.4;154;125
1990;3;30;17;8.8;44;43
1990;3;30;18;8.4;2;0
1990;3;30;19;7;0;0
1990;3;30;20;6.2;1;0
1990;3;30;21;6.5;0;0
1990;3;30;22;6.4;0;0
1990;3;30;23;5.8;1;0
1990;3;31;0;4.6;0;0
1990;3;31;1;3.3;0;0
1990;3;31;2;3.4;0;0
1990;3;31;3;3.8;1;0
1990;3;31;4;3.6;1;0
1990;3;31;5;3.7;4;0
1990;3;31;6;3.8;28;28
1990;3;31;7;4.5;91;91
1990;3;31;8;5.7;183;177
1990;3;31;9;7.7;361;268
1990;3;31;10;8.8;602;261
1990;3;31;11;9.9;717;217
1990;3;31;12;11;702;164
1990;3;31;13;12.1;646;146
1990;3;31;14;13.3;538;127
1990;3;31;15;13.4;391;114
1990;3;31;16;12.6;224;87
1990;3;31;17;11.4;67;44
1990;3;31;18;9.6;3;0
1990;3;31;19;8.2;0;0
1990;3;31;20;7.1;0;0
1990;3;31;21;6;0;0
1990;3;31;22;5;0;0
1990;3;31;23;4.3;0;0
1985;4;1;0;3.8;0;0
1985;4;1;1;3.5;0;0
1985;4;1;2;3.3;0;0
1985;4;1;3;3.3;0;0
1985;4;1;4;3.3;0;0
1985;4;1;5;4.1;10;0
1985;4;1;6;4.7;104;61
1985;4;1;7;6.7;256;98
1985;4;1;8;9.7;459;117
1985;4;1;9;12.1;613;140
1985;4;1;10;13.9;650;240
1985;4;1;11;15;662;258
1985;4;1;12;15.9;693;253
1985;4;1;13;16.6;682;137
1985;4;1;14;17.2;574;112
1985;4;1;15;17.6;413;95
1985;4;1;16;17.6;239;84
1985;4;1;17;15.8;67;52
1985;4;1;18;12.8;0;0
1985;4;1;19;12.7;0;0
1985;4;1;20;11.2;0;0
1985;4;1;21;10;0;0
1985;4;1;22;11.3;0;0
1985;4;1;23;10.1;0;0
1985;4;2;0;9.6;0;0
1985;4;2;1;9.2;0;0
1985;4;2;2;8.8;2;0
1985;4;2;3;9;1;0
1985;4;2;4;9.1;0;0
1985;4;2;5;9.2;0;0
1985;4;2;6;9.4;50;50
1985;4;2;7;11.5;271;131
1985;4;2;8;13.2;366;222
1985;4;2;9;13.3;298;269
1985;4;2;10;13.7;440;360
1985;4;2;11;14.1;494;367
1985;4;2;12;14.7;629;305
1985;4;2;13;15.7;708;224
1985;4;2;14;15.4;358;262
1985;4;2;15;14.7;248;208
1985;4;2;16;14.7;180;133
1985;4;2;17;14;76;50
1985;4;2;18;12.2;1;0
1985;4;2;19;11;0;0
1985;4;2;20;9.5;0;0
1985;4;2;21;8.6;0;0
1985;4;2;22;7.4;0;0
1985;4;2;23;6.4;0;0
1985;4;3;0;5.7;0;0
1985;4;3;1;5;0;0
1985;4;3;2;4.6;0;0
1985;4;3;3;3.8;1;0
1985;4;3;4;3.6;0;0
1985;4;3;5;3.2;0;0
1985;4;3;6;4.4;125;48
1985;4;3;7;7.2;309;61
1985;4;3;8;10.1;485;70
1985;4;3;9;12.2;630;80
1985;4;3;10;14.5;722;98
1985;4;3;11;15.2;766;110
1985;4;3;12;16.6;766;103
1985;4;3;13;17.8;700;97
1985;4;3;14;18.5;584;112
1985;4;3;15;18.8;421;97
1985;4;3;16;18.6;256;78
1985;4;3;17;17.4;80;52
1985;4;3;18;14.2;4;0
1985;4;3;19;11.1;0;0
1985;4;3;20;10;0;0
1985;4;3;21;9;0;0
1985;4;3;22;7.9;0;0
1985;4;3;23;7.4;0;0
1985;4;4;0;6.9;0;0
1985;4;4;1;6.1;1;0
1985;4;4;2;5.8;0;0
1985;4;4;3;5.6;1;0
1985;4;4;4;5.2;2;0
1985;4;4;5;5.3;10;10
1985;4;4;6;6.1;90;67
1985;4;4;7;9.2;289;114
1985;4;4;8;11.8;442;149
1985;4;4;9;15.3;632;136
1985;4;4;10;17;735;92
1985;4;4;11;18.1;760;123
1985;4;4;12;18.8;751;125
1985;4;4;13;20;681;127
1985;4;4;14;20.8;572;150
1985;4;4;15;21.1;367;203
1985;4;4;16;20.1;151;131
1985;4;4;17;18.4;50;50
1985;4;4;18;15.2;3;0
1985;4;4;19;13.8;0;0
1985;4;4;20;14;0;0
1985;4;4;21;12;0;0
1985;4;4;22;10.9;0;0
1985;4;4;23;10.1;0;0
1985;4;5;0;9;0;0
1985;4;5;1;7.8;0;0
1985;4;5;2;7.5;0;0
1985;4;5;3;6.6;0;0
1985;4;5;4;6.3;1;0
1985;4;5;5;6.6;12;12
1985;4;5;6;7.1;44;44
1985;4;5;7;8.3;87;87
1985;4;5;8;10;149;149
1985;4;5;9;11;174;174
1985;4;5;10;12.6;173;172
1985;4;5;11;13.3;173;172
1985;4;5;12;13.8;156;156
1985;4;5;13;14.2;210;206
1985;4;5;14;14.9;278;268
1985;4;5;15;15.3;204;201
1985;4;5;16;14.9;101;101
1985;4;5;17;13.8;37;37
1985;4;5;18;13;3;0
1985;4;5;19;12.2;2;0
1985;4;5;20;11.1;0;0
1985;4;5;21;9.8;1;0
1985;4;5;22;9;0;0
1985;4;5;23;9.3;2;0
1985;4;6;0;9.2;1;0
1985;4;6;1;9.3;2;0
1985;4;6;2;9;1;0
1985;4;6;3;8.2;1;0
1985;4;6;4;7.4;2;0
1985;4;6;5;7.2;5;5
1985;4;6;6;8.2;39;39
1985;4;6;7;8.8;89;89
1985;4;6;8;9.4;224;210
1985;4;6;9;9.8;168;167
1985;4;6;10;7.9;101;101
1985;4;6;11;6.3;74;74
1985;4;6;12;7.7;177;176
1985;4;6;13;9.4;165;164
1985;4;6;14;7.6;206;204
1985;4;6;15;9.1;283;211
1985;4;6;16;8.1;62;62
1985;4;6;17;6.1;6;6
1985;4;6;18;5.9;10;0
1985;4;6;19;5.8;0;0
1985;4;6;20;6.3;1;0
1985;4;6;21;6.9;0;0
1985;4;6;22;7;0;0
1985;4;6;23;6.7;0;0
1985;4;7;0;6.1;0;0
1985;4;7;1;4.9;0;0
1985;4;7;2;4;0;0
1985;4;7;3;2.8;0;0
1985;4;7;4;2.1;0;0
1985;4;7;5;1.9;20;20
1985;4;7;6;3.1;104;73
1985;4;7;7;4.8;231;171
1985;4;7;8;7.2;365;215
1985;4;7;9;9.4;487;289
1985;4;7;10;11.1;696;224
1985;4;7;11;12.1;604;371
1985;4;7;12;14.4;809;192
1985;4;7;13;15.6;732;91
1985;4;7;14;16.6;612;105
1985;4;7;15;17;435;145
1985;4;7;16;16.1;219;121
1985;4;7;17;15.1;71;60
1985;4;7;18;12.6;4;0
1985;4;7;19;11.5;0;0
1985;4;7;20;11.1;0;0
1985;4;7;21;12;0;0
1985;4;7;22;10.2;0;0
1985;4;7;23;10.5;0;0
1985;4;8;0;10.2;1;0
1985;4;8;1;8.7;2;0
1985;4;8;2;7.7;2;0
1985;4;8;3;7.8;0;0
1985;4;8;4;7.7;1;0
1985;4;8;5;7.7;0;0
1985;4;8;6;7.3;9;9
1985;4;8;7;7.3;14;14
1985;4;8;8;7.4;24;24
1985;4;8;9;7.3;33;33
1985;4;8;10;7.2;53;53
1985;4;8;11;7.4;59;59
1985;4;8;12;6.6;41;41
1985;4;8;13;7.1;131;131
1985;4;8;14;8.2;155;155
1985;4;8;15;8.1;106;106
1985;4;8;16;9;155;132
1985;4;8;17;8.7;39;39
1985;4;8;18;8.2;8;0
1985;4;8;19;7.8;0;0
1985;4;8;20;6.6;0;0
1985;4;8;21;6.2;0;0
1985;4;8;22;5.7;0;0
1985;4;8;23;5;0;0
1985;4;9;0;5.1;0;0
1985;4;9;1;4.9;1;0
1985;4;9;2;5.2;0;0
1985;4;9;3;5.1;0;0
1985;4;9;4;5.3;1;0
1985;4;9;5;5.5;1;0
1985;4;9;6;5.9;13;13
1985;4;9;7;6.1;24;24
1985;4;9;8;6.7;100;100
1985;4;9;9;8;147;147
1985;4;9;10;9;129;129
1985;4;9;11;9.5;255;251
1985;4;9;12;9.8;227;226
1985;4;9;13;10.1;220;217
1985;4;9;14;13.1;473;282
1985;4;9;15;12.8;299;223
1985;4;9;16;12.2;247;136
1985;4;9;17;10.1;35;35
1985;4;9;18;7.4;1;0
1985;4;9;19;7.4;0;0
1985;4;9;20;7;0;0
1985;4;9;21;6.8;0;0
1985;4;9;22;6.5;1;0
1985;4;9;23;6.7;0;0
1985;4;10;0;6.7;0;0
1985;4;10;1;6.8;0;0
1985;4;10;2;6.3;0;0
1985;4;10;3;6.1;0;0
1985;4;10;4;5.8;1;0
1985;4;10;5;5.9;3;3
1985;4;10;6;5.8;35;35
1985;4;10;7;6.2;122;122
1985;4;10;8;7.2;363;233
1985;4;10;9;8.2;336;319
1985;4;10;10;7.2;260;251
1985;4;10;11;8.7;470;356
1985;4;10;12;8.9;160;159
1985;4;10;13;9.9;531;352
1985;4;10;14;9.4;363;291
1985;4;10;15;8.7;247;214
1985;4;10;16;7.5;72;72
1985;4;10;17;6.2;52;52
1985;4;10;18;6.2;0;0
1985;4;10;19;5.4;0;0
1985;4;10;20;4.6;0;0
1985;4;10;21;4.2;1;0
1985;4;10;22;4.2;0;0
1985;4;10;23;4.5;2;0
1985;4;11;0;4.7;0;0
1985;4;11;1;5.2;1;0
1985;4;11;2;4.9;0;0
1985;4;11;3;5;0;0
1985;4;11;4;4.8;0;0
1985;4;11;5;5.1;9;9
1985;4;11;6;5.6;57;57
1985;4;11;7;6.8;255;155
1985;4;11;8;8;400;214
1985;4;11;9;8.7;516;328
1985;4;11;10;9.5;497;365
1985;4;11;11;10.2;623;336
1985;4;11;12;10.7;758;243
1985;4;11;13;10.8;570;341
1985;4;11;14;10.7;297;286
1985;4;11;15;10.7;212;195
1985;4;11;16;10.3;132;125
1985;4;11;17;9.8;47;47
1985;4;11;18;9.4;6;6
1985;4;11;19;8.4;0;0
1985;4;11;20;7.2;0;0
1985;4;11;21;3;0;0
1985;4;11;22;3;1;0
1985;4;11;23;3.6;0;0
1985;4;12;0;3.1;0;0
1985;4;12;1;2.3;1;0
1985;4;12;2;2.4;0;0
1985;4;12;3;2.3;0;0
1985;4;12;4;1.9;0;0
1985;4;12;5;2.3;7;7
1985;4;12;6;2.3;44;44
1985;4;12;7;2.9;67;67
1985;4;12;8;3.6;127;127
1985;4;12;9;3.1;203;202
1985;4;12;10;3.3;409;350
1985;4;12;11;3.9;313;295
1985;4;12;12;5.3;711;437
1985;4;12;13;4.3;220;219
1985;4;12;14;6.1;533;210
1985;4;12;15;5.5;323;246
1985;4;12;16;5.8;203;156
1985;4;12;17;5.3;54;54
1985;4;12;18;5;4;4
1985;4;12;19;4.6;0;0
1985;4;12;20;4.6;0;0
1985;4;12;21;4.2;0;0
1985;4;12;22;4.1;1;0
1985;4;12;23;4.1;2;0
1985;4;13;0;4.2;0;0
1985;4;13;1;4.3;2;0
1985;4;13;2;4.6;1;0
1985;4;13;3;4.5;1;0
1985;4;13;4;4.6;0;0
1985;4;13;5;4.1;6;6
1985;4;13;6;3.7;31;31
1985;4;13;7;3.9;57;57
1985;4;13;8;4.8;163;162
1985;4;13;9;5.5;207;207
1985;4;13;10;7.3;217;216
1985;4;13;11;9.1;216;215
1985;4;13;12;8.6;213;211
1985;4;13;13;7.8;157;157
1985;4;13;14;7.8;104;104
1985;4;13;15;7.3;134;134
1985;4;13;16;7.1;40;40
1985;4;13;17;6.3;22;22
1985;4;13;18;6.2;6;6
1985;4;13;19;5.7;0;0
1985;4;13;20;6.1;0;0
1985;4;13;21;6.3;0;0
1985;4;13;22;5.9;0;0
1985;4;13;23;3.4;0;0
1985;4;14;0;2.5;1;0
1985;4;14;1;2.2;1;0
1985;4;14;2;2;0;0
1985;4;14;3;3.4;0;0
1985;4;14;4;3.5;1;0
1985;4;14;5;3.2;9;9
1985;4;14;6;3.9;137;86
1985;4;14;7;5.1;388;139
1985;4;14;8;6.1;411;262
1985;4;14;9;6.1;406;357
1985;4;14;10;6.9;398;391
1985;4;14;11;7.5;635;380
1985;4;14;12;9;834;233
1985;4;14;13;8.4;419;341
1985;4;14;14;6.6;176;175
1985;4;14;15;5.2;96;96
1985;4;14;16;5.2;71;71
1985;4;14;17;5.3;72;67
1985;4;14;18;4.9;5;5
1985;4;14;19;2.9;0;0
1985;4;14;20;3;0;0
1985;4;14;21;3.3;0;0
1985;4;14;22;3.8;0;0
1985;4;14;23;4.1;0;0
1985;4;15;0;1.8;1;0
1985;4;15;1;1.4;1;0
1985;4;15;2;1.6;0;0
1985;4;15;3;2.2;0;0
1985;4;15;4;2;1;0
1985;4;15;5;2.4;5;5
1985;4;15;6;2.2;14;14
1985;4;15;7;2.8;83;83
1985;4;15;8;3.1;165;163
1985;4;15;9;4.5;340;324
1985;4;15;10;5.9;531;355
1985;4;15;11;5.6;260;246
1985;4;15;12;6.7;659;325
1985;4;15;13;8.1;749;240
1985;4;15;14;7.8;353;288
1985;4;15;15;7.3;211;200
1985;4;15;16;5.8;52;52
1985;4;15;17;5.8;72;67
1985;4;15;18;5.4;7;7
1985;4;15;19;4;0;0
1985;4;15;20;4;0;0
1985;4;15;21;3.9;0;0
1985;4;15;22;3.4;1;0
1985;4;15;23;2.4;0;0
1985;4;16;0;1.9;2;0
1985;4;16;1;1.5;0;0
1985;4;16;2;1.5;0;0
1985;4;16;3;1.3;0;0
1985;4;16;4;1.6;2;0
1985;4;16;5;2.1;18;18
1985;4;16;6;3;93;90
1985;4;16;7;4.8;247;179
1985;4;16;8;6.6;355;303
1985;4;16;9;8.3;543;308
1985;4;16;10;8.8;369;364
1985;4;16;11;9.5;390;360
1985;4;16;12;10.3;549;352
1985;4;16;13;10.3;231;228
1985;4;16;14;10.5;206;205
1985;4;16;15;9.6;83;83
1985;4;16;16;9;40;40
1985;4;16;17;8.6;36;36
1985;4;16;18;7.9;3;3
1985;4;16;19;7.5;2;0
1985;4;16;20;7.1;0;0
1985;4;16;21;6.6;2;0
1985;4;16;22;6.2;0;0
1985;4;16;23;5.8;0;0
1985;4;17;0;5.8;0;0
1985;4;17;1;5.8;0;0
1985;4;17;2;5.7;2;0
1985;4;17;3;5.6;0;0
1985;4;17;4;5.7;3;0
1985;4;17;5;5.7;6;6
1985;4;17;6;6.1;100;94
1985;4;17;7;7.8;288;168
1985;4;17;8;10.2;421;243
1985;4;17;9;10.5;316;290
1985;4;17;10;11.2;607;360
1985;4;17;11;11.6;635;354
1985;4;17;12;12.4;823;210
1985;4;17;13;13.1;762;100
1985;4;17;14;13;655;80
1985;4;17;15;12.6;503;90
1985;4;17;16;11.8;314;88
1985;4;17;17;10.7;131;66
1985;4;17;18;9.2;13;13
1985;4;17;19;8.4;0;0
1985;4;17;20;7.6;0;0
1985;4;17;21;7;0;0
1985;4;17;22;6.1;0;0
1985;4;17;23;5.6;0;0
1985;4;18;0;5.1;0;0
1985;4;18;1;4.5;0;0
1985;4;18;2;4.2;0;0
1985;4;18;3;3.8;0;0
1985;4;18;4;3.3;1;0
1985;4;18;5;3.3;49;26
1985;4;18;6;3.9;202;59
1985;4;18;7;5.1;377;79
1985;4;18;8;6.8;567;99
1985;4;18;9;8.2;706;83
1985;4;18;10;9.3;796;103
1985;4;18;11;10.2;854;169
1985;4;18;12;11.3;769;282
1985;4;18;13;12.2;785;189
1985;4;18;14;12.1;611;207
1985;4;18;15;12.4;493;140
1985;4;18;16;11.9;267;153
1985;4;18;17;11.3;75;73
1985;4;18;18;10.7;14;14
1985;4;18;19;9.7;0;0
1985;4;18;20;8.9;0;0
1985;4;18;21;8.1;0;0
1985;4;18;22;7.4;0;0
1985;4;18;23;6.8;1;0
1985;4;19;0;5.7;0;0
1985;4;19;1;4.2;2;0
1985;4;19;2;3.2;1;0
1985;4;19;3;3.1;2;0
1985;4;19;4;2.2;2;0
1985;4;19;5;2.3;45;31
1985;4;19;6;3.6;175;95
1985;4;19;7;6.1;351;127
1985;4;19;8;7.8;511;153
1985;4;19;9;9.7;605;238
1985;4;19;10;11.2;771;216
1985;4;19;11;12.4;783;245
1985;4;19;12;13;766;217
1985;4;19;13;14;715;179
1985;4;19;14;15;613;140
1985;4;19;15;15.5;493;125
1985;4;19;16;15.3;292;118
1985;4;19;17;14.8;118;70
1985;4;19;18;13.1;17;17
1985;4;19;19;9.9;1;0
1985;4;19;20;8.4;0;0
1985;4;19;21;7.6;0;0
1985;4;19;22;6.8;0;0
1985;4;19;23;6.1;0;0
1985;4;20;0;5.6;2;0
1985;4;20;1;5;0;0
1985;4;20;2;4.3;1;0
1985;4;20;3;4;0;0
1985;4;20;4;3.6;1;0
1985;4;20;5;4.1;47;33
1985;4;20;6;6.1;187;78
1985;4;20;7;9;370;114
1985;4;20;8;11.3;552;108
1985;4;20;9;14.2;697;102
1985;4;20;10;16.2;785;129
1985;4;20;11;17.8;831;138
1985;4;20;12;19;822;135
1985;4;20;13;19.8;750;131
1985;4;20;14;20.2;630;121
1985;4;20;15;20.5;484;144
1985;4;20;16;19.8;293;115
1985;4;20;17;18.6;125;68
1985;4;20;18;16.4;13;13
1985;4;20;19;13.4;0;0
1985;4;20;20;12.2;0;0
1985;4;20;21;10.3;0;0
1985;4;20;22;9.4;0;0
1985;4;20;23;8.8;0;0
1985;4;21;0;8.3;0;0
1985;4;21;1;7.6;0;0
1985;4;21;2;7;0;0
1985;4;21;3;6.2;0;0
1985;4;21;4;5.4;3;0
1985;4;21;5;5.9;53;34
1985;4;21;6;8;191;81
1985;4;21;7;10.9;369;122
1985;4;21;8;13.6;542;124
1985;4;21;9;15.9;683;123
1985;4;21;10;17.1;781;140
1985;4;21;11;18.3;826;151
1985;4;21;12;19.5;812;153
1985;4;21;13;20.4;742;217
1985;4;21;14;20.6;457;285
1985;4;21;15;19.6;211;202
1985;4;21;16;19.1;121;121
1985;4;21;17;17.4;41;41
1985;4;21;18;14.9;6;6
1985;4;21;19;13.1;0;0
1985;4;21;20;12.1;0;0
1985;4;21;21;11.6;0;0
1985;4;21;22;11;1;0
1985;4;21;23;10.7;0;0
1985;4;22;0;10.1;1;0
1985;4;22;1;9.7;0;0
1985;4;22;2;9.2;1;0
1985;4;22;3;8.7;1;0
1985;4;22;4;9;2;0
1985;4;22;5;8.9;17;17
1985;4;22;6;10;80;80
1985;4;22;7;11.3;182;172
1985;4;22;8;13.2;334;281
1985;4;22;9;15.3;412;350
1985;4;22;10;16.9;572;355
1985;4;22;11;18.4;696;310
1985;4;22;12;18.9;622;394
1985;4;22;13;19.5;594;359
1985;4;22;14;19.1;318;305
1985;4;22;15;19;280;238
1985;4;22;16;18;100;100
1985;4;22;17;16;12;12
1985;4;22;18;13.3;2;0
1985;4;22;19;12.1;0;0
1985;4;22;20;12.1;1;0
1985;4;22;21;10.8;0;0
1985;4;22;22;10.1;1;0
1985;4;22;23;9.9;0;0
1985;4;23;0;9.8;1;0
1985;4;23;1;9.7;1;0
1985;4;23;2;9.1;0;0
1985;4;23;3;8.3;1;0
1985;4;23;4;7.5;0;0
1985;4;23;5;7.6;37;36
1985;4;23;6;9.2;168;116
1985;4;23;7;11.2;224;187
1985;4;23;8;13.8;513;194
1985;4;23;9;15.2;642;223
1985;4;23;10;16.5;751;259
1985;4;23;11;16.7;588;363
1985;4;23;12;16.7;313;306
1985;4;23;13;16.6;238;232
1985;4;23;14;15.3;98;98
1985;4;23;15;13.4;143;143
1985;4;23;16;13.3;84;84
1985;4;23;17;12.1;8;8
1985;4;23;18;11.1;0;0
1985;4;23;19;10;0;0
1985;4;23;20;10.1;0;0
1985;4;23;21;10.5;1;0
1985;4;23;22;10.4;1;0
1985;4;23;23;10;2;0
1985;4;24;0;8.9;0;0
1985;4;24;1;7.5;0;0
1985;4;24;2;6.6;0;0
1985;4;24;3;5.6;0;0
1985;4;24;4;4.8;0;0
1985;4;24;5;4.7;9;9
1985;4;24;6;4.6;34;34
1985;4;24;7;3.7;34;34
1985;4;24;8;3.5;52;52
1985;4;24;9;3;104;104
1985;4;24;10;3.5;180;179
1985;4;24;11;5.5;527;344
1985;4;24;12;7.3;850;237
1985;4;24;13;7.8;676;355
1985;4;24;14;7.9;464;381
1985;4;24;15;8.4;468;205
1985;4;24;16;8.3;330;102
1985;4;24;17;7.4;152;73
1985;4;24;18;6.1;24;24
1985;4;24;19;4.8;0;0
1985;4;24;20;4.1;0;0
1985;4;24;21;3.4;0;0
1985;4;24;22;3;0;0
1985;4;24;23;2.3;0;0
1985;4;25;0;1.6;0;0
1985;4;25;1;0.5;0;0
1985;4;25;2;-0.3;0;0
1985;4;25;3;-1;0;0
1985;4;25;4;-1.2;3;0
1985;4;25;5;-0.7;63;39
1985;4;25;6;1.4;221;92
1985;4;25;7;3.9;419;108
1985;4;25;8;5.9;603;104
1985;4;25;9;8;729;91
1985;4;25;10;9.5;834;99
1985;4;25;11;11.2;883;103
1985;4;25;12;13;862;109
1985;4;25;13;14.3;799;96
1985;4;25;14;15.2;680;135
1985;4;25;15;15.2;515;106
1985;4;25;16;15.3;333;104
1985;4;25;17;14.8;152;76
1985;4;25;18;13.1;24;24
1985;4;25;19;10.3;0;0
1985;4;25;20;7.7;0;0
1985;4;25;21;6.2;0;0
1985;4;25;22;5;0;0
1985;4;25;23;4.5;0;0
1985;4;26;0;4;0;0
1985;4;26;1;3.6;1;0
1985;4;26;2;3.7;0;0
1985;4;26;3;4.2;0;0
1985;4;26;4;4.2;3;0
1985;4;26;5;4.2;50;39
1985;4;26;6;4.6;106;104
1985;4;26;7;5.8;339;197
1985;4;26;8;7.1;492;225
1985;4;26;9;8.2;615;280
1985;4;26;10;8.5;549;374
1985;4;26;11;9.3;658;399
1985;4;26;12;9.9;722;293
1985;4;26;13;10.2;546;330
1985;4;26;14;9;215;210
1985;4;26;15;7.5;88;88
1985;4;26;16;6.6;45;45
1985;4;26;17;5.9;20;20
1985;4;26;18;5.5;6;6
1985;4;26;19;5.2;1;0
1985;4;26;20;5.1;1;0
1985;4;26;21;5;3;0
1985;4;26;22;5;1;0
1985;4;26;23;4.4;3;0
1985;4;27;0;3.9;1;0
1985;4;27;1;3.5;2;0
1985;4;27;2;2.9;1;0
1985;4;27;3;2.4;0;0
1985;4;27;4;2.1;3;0
1985;4;27;5;2.8;37;37
1985;4;27;6;4.3;163;116
1985;4;27;7;6.3;392;170
1985;4;27;8;7.1;390;268
1985;4;27;9;8.1;616;333
1985;4;27;10;9.5;767;273
1985;4;27;11;10.8;810;221
1985;4;27;12;11.8;785;284
1985;4;27;13;13.1;708;269
1985;4;27;14;13.2;611;290
1985;4;27;15;13;406;256
1985;4;27;16;11.9;246;184
1985;4;27;17;10.4;100;90
1985;4;27;18;9.5;14;14
1985;4;27;19;8.6;0;0
1985;4;27;20;8.3;0;0
1985;4;27;21;8.4;0;0
1985;4;27;22;8.5;0;0
1985;4;27;23;8.3;0;0
1985;4;28;0;7.4;0;0
1985;4;28;1;5.3;0;0
1985;4;28;2;3.7;0;0
1985;4;28;3;2;2;0
1985;4;28;4;1.9;0;0
1985;4;28;5;1.9;13;13
1985;4;28;6;1.6;36;36
1985;4;28;7;2.1;197;154
1985;4;28;8;3.8;580;217
1985;4;28;9;4;565;369
1985;4;28;10;4.4;716;269
1985;4;28;11;4.4;547;388
1985;4;28;12;4.5;373;356
1985;4;28;13;5.4;734;306
1985;4;28;14;5.5;484;302
1985;4;28;15;5.8;552;186
1985;4;28;16;4;211;171
1985;4;28;17;3.6;106;91
1985;4;28;18;3.2;28;28
1985;4;28;19;2.6;0;0
1985;4;28;20;2.5;1;0
1985;4;28;21;2.7;1;0
1985;4;28;22;2.6;2;0
1985;4;28;23;2.6;1;0
1985;4;29;0;2.2;0;0
1985;4;29;1;2;3;0
1985;4;29;2;1.9;0;0
1985;4;29;3;0.8;2;0
1985;4;29;4;0.2;1;0
1985;4;29;5;0.3;22;22
1985;4;29;6;0.6;84;84
1985;4;29;7;1.5;288;223
1985;4;29;8;2.7;372;323
1985;4;29;9;3.5;290;288
1985;4;29;10;3.8;382;374
1985;4;29;11;5.8;398;383
1985;4;29;12;6.8;532;398
1985;4;29;13;7.2;398;361
1985;4;29;14;7.7;292;285
1985;4;29;15;7.6;186;185
1985;4;29;16;7.3;93;93
1985;4;29;17;7;34;34
1985;4;29;18;6.7;7;7
1985;4;29;19;6.1;0;0
1985;4;29;20;6.3;0;0
1985;4;29;21;6.7;0;0
1985;4;29;22;6.6;0;0
1985;4;29;23;6.6;1;0
1985;4;30;0;6.9;0;0
1985;4;30;1;6.4;1;0
1985;4;30;2;5.6;0;0
1985;4;30;3;5.4;0;0
1985;4;30;4;5.4;0;0
1985;4;30;5;6.1;22;22
1985;4;30;6;7.2;52;52
1985;4;30;7;7.4;74;74
1985;4;30;8;7.5;153;153
1985;4;30;9;8;185;185
1985;4;30;10;8.6;258;254
1985;4;30;11;9.4;233;231
1985;4;30;12;9.1;173;172
1985;4;30;13;9;231;230
1985;4;30;14;8.9;94;94
1985;4;30;15;9.4;325;252
1985;4;30;16;9.6;272;164
1985;4;30;17;9.4;118;96
1985;4;30;18;9;9;9
1985;4;30;19;8.8;0;0
1985;4;30;20;8.6;0;0
1985;4;30;21;8.4;0;0
1985;4;30;22;8.1;0;0
1985;4;30;23;7.9;0;0
1996;5;1;0;7.7;0;0
1996;5;1;1;7.7;1;0
1996;5;1;2;7.7;0;0
1996;5;1;3;7.9;1;0
1996;5;1;4;8.1;2;0
1996;5;1;5;8.7;41;41
1996;5;1;6;9.4;87;87
1996;5;1;7;10.3;188;185
1996;5;1;8;11.3;297;285
1996;5;1;9;12.4;436;353
1996;5;1;10;13.9;568;382
1996;5;1;11;14.8;723;322
1996;5;1;12;16.5;877;217
1996;5;1;13;16.9;674;385
1996;5;1;14;16;120;120
1996;5;1;15;11.8;17;17
1996;5;1;16;8.7;21;21
1996;5;1;17;9.6;23;23
1996;5;1;18;9.5;2;0
1996;5;1;19;9.5;1;0
1996;5;1;20;9.2;1;0
1996;5;1;21;8.8;2;0
1996;5;1;22;8.5;1;0
1996;5;1;23;8.5;0;0
1996;5;2;0;8.5;0;0
1996;5;2;1;8.4;0;0
1996;5;2;2;8;0;0
1996;5;2;3;8;1;0
1996;5;2;4;7.9;3;0
1996;5;2;5;8.1;31;31
1996;5;2;6;8.4;59;59
1996;5;2;7;9.6;222;182
1996;5;2;8;10.6;386;291
1996;5;2;9;11.4;346;318
1996;5;2;10;12.9;654;369
1996;5;2;11;13.3;453;430
1996;5;2;12;13.7;495;400
1996;5;2;13;12.8;269;258
1996;5;2;14;14;418;263
1996;5;2;15;10.3;32;32
1996;5;2;16;8.6;106;106
1996;5;2;17;6.5;8;8
1996;5;2;18;5.5;3;3
1996;5;2;19;5.8;1;0
1996;5;2;20;5.7;1;0
1996;5;2;21;5.7;0;0
1996;5;2;22;5.6;3;0
1996;5;2;23;5.4;1;0
