timestamp;impact
15.01.2018 04:00;0.198472419
15.01.2018 05:00;0.224913634
15.01.2018 06:00;0.194177235
15.01.2018 07:00;0.162954402
15.01.2018 08:00;0.134028516
15.01.2018 09:00;0.132637832
15.01.2018 10:00;0.121495958
15.01.2018 11:00;0.123444942
15.01.2018 12:00;0.133802856
15.01.2018 13:00;0.126547806
15.01.2018 14:00;0.124843445
15.01.2018 15:00;0.138169463
15.01.2018 16:00;0.1123551
15.01.2018 17:00;0.100514133
15.01.2018 18:00;0.09878819
15.01.2018 19:00;0.099626399
15.01.2018 20:00;0.107260609
15.01.2018 21:00;0.096913539
15.01.2018 22:00;0.09471997
15.01.2018 23:00;0.099263342
16.01.2018 00:00;0.106385638
16.01.2018 01:00;0.108119748
16.01.2018 02:00;0.105677595
16.01.2018 03:00;0.10742002
16.01.2018 04:00;0.129427973
16.01.2018 05:00;0.151891999
16.01.2018 06:00;0.167870876
16.01.2018 07:00;0.15113336
16.01.2018 08:00;0.142436424
16.01.2018 09:00;0.138188348
16.01.2018 10:00;0.133978715
16.01.2018 11:00;0.138079129
16.01.2018 12:00;0.14263395
16.01.2018 13:00;0.150617771
16.01.2018 14:00;0.144681097
16.01.2018 15:00;0.142096703
16.01.2018 16:00;0.14523742
16.01.2018 17:00;0.1410145
16.01.2018 18:00;0.149624977
16.01.2018 19:00;0.137742833
16.01.2018 20:00;0.1351234
16.01.2018 21:00;0.153812584
16.01.2018 22:00;0.150551962
16.01.2018 23:00;0.144262103
17.01.2018 00:00;0.140136306
17.01.2018 01:00;0.140581651
17.01.2018 02:00;0.126466166
17.01.2018 03:00;0.119882105
17.01.2018 04:00;0.129179047
17.01.2018 05:00;0.185074619
17.01.2018 06:00;0.152655888
17.01.2018 07:00;0.147117615
17.01.2018 08:00;0.139243177
17.01.2018 09:00;0.14171846
17.01.2018 10:00;0.111470449
17.01.2018 11:00;0.123246551
17.01.2018 12:00;0.137778255
17.01.2018 13:00;0.121891063
17.01.2018 14:00;0.123387136
17.01.2018 15:00;0.133399817
17.01.2018 16:00;0.140665008
17.01.2018 17:00;0.113046859
17.01.2018 18:00;0.097566842
17.01.2018 19:00;0.114145708
17.01.2018 20:00;0.124689195
17.01.2018 21:00;0.128618691
17.01.2018 22:00;0.128411224
17.01.2018 23:00;0.12862928
18.01.2018 00:00;0.100079919
18.01.2018 01:00;0.110864901
18.01.2018 02:00;0.110995021
18.01.2018 03:00;0.104144008
18.01.2018 04:00;0.134394061
18.01.2018 05:00;0.155628798
18.01.2018 06:00;0.131049407
18.01.2018 07:00;0.13503242
18.01.2018 08:00;0.130038824
18.01.2018 09:00;0.125933896
18.01.2018 10:00;0.11073619
18.01.2018 11:00;0.126735294
18.01.2018 12:00;0.139688983
18.01.2018 13:00;0.133267363
18.01.2018 14:00;0.139982111
18.01.2018 15:00;0.15191842
18.01.2018 16:00;0.132195896
18.01.2018 17:00;0.129364282
18.01.2018 18:00;0.140074901
18.01.2018 19:00;0.157012287
18.01.2018 20:00;0.15301932
18.01.2018 21:00;0.173130052
18.01.2018 22:00;0.166299365
18.01.2018 23:00;0.164641227
19.01.2018 00:00;0.155816755
19.01.2018 01:00;0.157429311
19.01.2018 02:00;0.157811367
19.01.2018 03:00;0.164335341
19.01.2018 04:00;0.184891218
19.01.2018 05:00;0.236057333
19.01.2018 06:00;0.166844164
19.01.2018 07:00;0.122997881
19.01.2018 08:00;0.132513141
19.01.2018 09:00;0.118217951
19.01.2018 10:00;0.163869533
19.01.2018 11:00;0.154117656
19.01.2018 12:00;0.156518876
19.01.2018 13:00;0.172479536
19.01.2018 14:00;0.211969577
19.01.2018 15:00;0.217034428
19.01.2018 16:00;0.134947148
19.01.2018 17:00;0.128497497
19.01.2018 18:00;0.15922716
19.01.2018 19:00;0.193120256
19.01.2018 20:00;0.196465604
19.01.2018 21:00;0.202048243
19.01.2018 22:00;0.193485387
19.01.2018 23:00;0.186823115
20.01.2018 00:00;0.190428034
20.01.2018 01:00;0.179245944
20.01.2018 02:00;0.168144041
20.01.2018 03:00;0.16368986
20.01.2018 04:00;0.167824061
20.01.2018 05:00;0.199519958
20.01.2018 06:00;0.190062034
20.01.2018 07:00;0.207638515
20.01.2018 08:00;0.187786772
20.01.2018 09:00;0.189360851
20.01.2018 10:00;0.133699804
20.01.2018 11:00;0.177953154
20.01.2018 12:00;0.193031398
20.01.2018 13:00;0.21350135
20.01.2018 14:00;0.159773179
20.01.2018 15:00;0.17495512
20.01.2018 16:00;0.183959115
20.01.2018 17:00;0.136874353
20.01.2018 18:00;0.171533782
20.01.2018 19:00;0.174556442
20.01.2018 20:00;0.174960834
20.01.2018 21:00;0.192606502
20.01.2018 22:00;0.192783665
20.01.2018 23:00;0.214724151
21.01.2018 00:00;0.207609272
21.01.2018 01:00;0.193704955
21.01.2018 02:00;0.165206665
21.01.2018 03:00;0.159318343
21.01.2018 04:00;0.168314843
21.01.2018 05:00;0.170633494
21.01.2018 06:00;0.183281432
21.01.2018 07:00;0.211819662
21.01.2018 08:00;0.188757123
21.01.2018 09:00;0.182337205
21.01.2018 10:00;0.160401316
21.01.2018 11:00;0.164102119
21.01.2018 12:00;0.141781077
21.01.2018 13:00;0.148283796
21.01.2018 14:00;0.165741979
21.01.2018 15:00;0.170410959
21.01.2018 16:00;0.197466014
21.01.2018 17:00;0.159266254
21.01.2018 18:00;0.16302488
21.01.2018 19:00;0.15669659
21.01.2018 20:00;0.153565735
21.01.2018 21:00;0.158765623
21.01.2018 22:00;0.168170959
21.01.2018 23:00;0.120910752
22.01.2018 00:00;0.114375422
22.01.2018 01:00;0.114948037
22.01.2018 02:00;0.112821853
22.01.2018 03:00;0.117064607
22.01.2018 04:00;0.134439306
22.01.2018 05:00;0.167242935
22.01.2018 06:00;0.140889978
22.01.2018 07:00;0.143437801
22.01.2018 08:00;0.145863807
22.01.2018 09:00;0.143616394
22.01.2018 10:00;0.121424836
22.01.2018 11:00;0.141279508
22.01.2018 12:00;0.157633796
22.01.2018 13:00;0.145996989
22.01.2018 14:00;0.149761239
22.01.2018 15:00;0.166505591
22.01.2018 16:00;0.140665661
22.01.2018 17:00;0.11598945
22.01.2018 18:00;0.127675196
22.01.2018 19:00;0.168812946
22.01.2018 20:00;0.185931923
22.01.2018 21:00;0.161448059
22.01.2018 22:00;0.190033014
22.01.2018 23:00;0.182108994
23.01.2018 00:00;0.175879486
23.01.2018 01:00;0.167647494
23.01.2018 02:00;0.152581143
23.01.2018 03:00;0.151280609
23.01.2018 04:00;0.192658683
23.01.2018 05:00;0.238531273
23.01.2018 06:00;0.184508346
23.01.2018 07:00;0.140237111
23.01.2018 08:00;0.108972633
23.01.2018 09:00;0.132999508
23.01.2018 10:00;0.129260711
23.01.2018 11:00;0.152039411
23.01.2018 12:00;0.163405548
23.01.2018 13:00;0.142716268
23.01.2018 14:00;0.146697991
23.01.2018 15:00;0.180364423
23.01.2018 16:00;0.128674839
23.01.2018 17:00;0.15686519
23.01.2018 18:00;0.144647158
23.01.2018 19:00;0.129986316
23.01.2018 20:00;0.125184371
23.01.2018 21:00;0.132209387
23.01.2018 22:00;0.127102673
23.01.2018 23:00;0.112462593
24.01.2018 00:00;0.108079833
24.01.2018 01:00;0.104998943
24.01.2018 02:00;0.101521708
24.01.2018 03:00;0.104419879
24.01.2018 04:00;0.135609836
24.01.2018 05:00;0.14616957
24.01.2018 06:00;0.14774943
24.01.2018 07:00;0.132367622
24.01.2018 08:00;0.126807181
24.01.2018 09:00;0.11978168
24.01.2018 10:00;0.105306996
24.01.2018 11:00;0.111066788
24.01.2018 12:00;0.126152241
24.01.2018 13:00;0.117714001
24.01.2018 14:00;0.119592573
24.01.2018 15:00;0.120540905
24.01.2018 16:00;0.122588425
24.01.2018 17:00;0.111882057
24.01.2018 18:00;0.109525642
24.01.2018 19:00;0.109902752
24.01.2018 20:00;0.109767869
24.01.2018 21:00;0.105159513
24.01.2018 22:00;0.110431724
24.01.2018 23:00;0.103870706
25.01.2018 00:00;0.106727013
25.01.2018 01:00;0.104887263
25.01.2018 02:00;0.101536334
25.01.2018 03:00;0.100907314
25.01.2018 04:00;0.135063469
25.01.2018 05:00;0.143618932
25.01.2018 06:00;0.14623755
25.01.2018 07:00;0.141607158
25.01.2018 08:00;0.153299894
25.01.2018 09:00;0.150392555
25.01.2018 10:00;0.145498477
25.01.2018 11:00;0.174301105
25.01.2018 12:00;0.173420267
25.01.2018 13:00;0.159806071
25.01.2018 14:00;0.18015021
25.01.2018 15:00;0.195283243
25.01.2018 16:00;0.148417373
25.01.2018 17:00;0.127443227
25.01.2018 18:00;0.132890187
25.01.2018 19:00;0.17915453
25.01.2018 20:00;0.182665264
25.01.2018 21:00;0.186593158
25.01.2018 22:00;0.195737167
25.01.2018 23:00;0.187038924
26.01.2018 00:00;0.186602896
26.01.2018 01:00;0.183308746
26.01.2018 02:00;0.161770097
26.01.2018 03:00;0.163283117
26.01.2018 04:00;0.213378584
26.01.2018 05:00;0.232574051
26.01.2018 06:00;0.168007052
26.01.2018 07:00;0.125813016
26.01.2018 08:00;0.128740939
26.01.2018 09:00;0.145645882
26.01.2018 10:00;0.129018044
26.01.2018 11:00;0.144375981
26.01.2018 12:00;0.14720103
26.01.2018 13:00;0.169975774
26.01.2018 14:00;0.197155339
26.01.2018 15:00;0.226831363
26.01.2018 16:00;0.154904662
26.01.2018 17:00;0.119057891
26.01.2018 18:00;0.132175028
26.01.2018 19:00;0.188560732
26.01.2018 20:00;0.214769926
26.01.2018 21:00;0.184749075
26.01.2018 22:00;0.20595146
26.01.2018 23:00;0.202469784
27.01.2018 00:00;0.209938887
27.01.2018 01:00;0.207152265
27.01.2018 02:00;0.189669671
27.01.2018 03:00;0.184462077
27.01.2018 04:00;0.199276443
27.01.2018 05:00;0.213966246
27.01.2018 06:00;0.209166823
27.01.2018 07:00;0.194313146
27.01.2018 08:00;0.190075565
27.01.2018 09:00;0.180162796
27.01.2018 10:00;0.182585996
27.01.2018 11:00;0.176045734
27.01.2018 12:00;0.168369961
27.01.2018 13:00;0.171129455
27.01.2018 14:00;0.162738609
27.01.2018 15:00;0.188354087
27.01.2018 16:00;0.132528516
27.01.2018 17:00;0.134987985
27.01.2018 18:00;0.137003335
27.01.2018 19:00;0.114881248
27.01.2018 20:00;0.122698471
27.01.2018 21:00;0.095172916
27.01.2018 22:00;0.089985878
27.01.2018 23:00;0.085505747
28.01.2018 00:00;0.082917818
28.01.2018 01:00;0.08257748
28.01.2018 02:00;0.085862358
28.01.2018 03:00;0.085664203
28.01.2018 04:00;0.09037058
28.01.2018 05:00;0.09545948
28.01.2018 06:00;0.097917226
28.01.2018 07:00;0.103918125
28.01.2018 08:00;0.09096029
28.01.2018 09:00;0.094649819
28.01.2018 10:00;0.08142446
28.01.2018 11:00;0.073610951
28.01.2018 12:00;0.082662892
28.01.2018 13:00;0.083696916
28.01.2018 14:00;0.083776992
28.01.2018 15:00;0.099208771
28.01.2018 16:00;0.102807622
28.01.2018 17:00;0.089952594
28.01.2018 18:00;0.087243571
28.01.2018 19:00;0.080252641
28.01.2018 20:00;0.080524998
28.01.2018 21:00;0.084794389
28.01.2018 22:00;0.088221372
28.01.2018 23:00;0.094333901
29.01.2018 00:00;0.091883506
29.01.2018 01:00;0.09196939
29.01.2018 02:00;0.092466167
29.01.2018 03:00;0.098932867
29.01.2018 04:00;0.119230999
29.01.2018 05:00;0.110758943
29.01.2018 06:00;0.098996856
29.01.2018 07:00;0.098619947
29.01.2018 08:00;0.094023443
29.01.2018 09:00;0.091899765
29.01.2018 10:00;0.091290576
